Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
6,B,1500,1500,(100 1400),(1400 1400),0.000998,0.001995,0.000996,0.001995,0.000998,0.001993,0.000998,0.001995,0.000998,0.001994,0.001496,2330.16,323
6,B,1500,1500,(100 100),(1400 1400),0.001994,0.000998,0.001994,0.000998,0.000997,0.001995,0.000997,0.001995,0.000997,0.001995,0.001496,2017.23,337
6,B,3000,3000,(200 200),(2800 200),0.002995,0.004984,0.003989,0.003989,0.004987,0.00399,0.003989,0.004988,0.003988,0.003989,0.0041888,4981.51,513
6,B,3000,3000,(200 2800),(2800 200),0.003957,0.004025,0.00299,0.004413,0.003953,0.002992,0.003989,0.004023,0.003957,0.004986,0.0039285,5607.38,529
6,B,3000,3000,(200 2800),(2800 2800),0.001994,0.000998,0.000997,0.001995,0.000997,0.000997,0.001995,0.001995,0.000998,0.002005,0.0014971,4660.33,295
6,B,3000,3000,(200 200),(2800 2800),0.002036,0.00298,0.000994,0.001995,0.001969,0.001039,0.000997,0.001959,0.001996,0.001987,0.0017952,4034.45,334
7,A,100,100,(6 6),(93 6),0.003989,0.004987,0.005418,0.00399,0.005126,0.004987,0.004986,0.003991,0.005334,0.004986,0.0047794,114.753,931
7,A,100,100,(6 93),(93 6),0.009021,0.008016,0.009966,0.007985,0.007979,0.008066,0.008862,0.009009,0.007947,0.008975,0.0085826,135.918,1540
7,A,100,100,(6 93),(93 93),0.009007,0.006968,0.008006,0.006943,0.006946,0.007017,0.007068,0.006982,0.006961,0.006996,0.0072894,92.3118,1154
7,A,100,100,(6 6),(93 93),0.006027,0.005983,0.006025,0.006016,0.005985,0.005979,0.006013,0.006006,0.007019,0.005969,0.0061022,132.92,1200
7,A,200,200,(13 13),(186 13),0.004945,0.004004,0.004015,0.004941,0.002993,0.003989,0.003989,0.004031,0.004946,0.004006,0.0041859,283.094,566
7,A,200,200,(13 186),(186 13),0.004997,0.004001,0.004015,0.005043,0.003956,0.005021,0.003954,0.004032,0.00499,0.003978,0.0043987,317.11,601
7,A,200,200,(13 186),(186 186),0.001986,0.001995,0.002992,0.001994,0.002992,0.001995,0.001995,0.002992,0.001994,0.001995,0.002293,296.316,493
7,A,200,200,(13 13),(186 186),0.001981,0.001995,0.002992,0.001994,0.001995,0.001995,0.002992,0.001995,0.002991,0.001995,0.0022925,257.198,592
7,A,400,400,(26 26),(373 26),0.004986,0.00399,0.003989,0.003989,0.003989,0.00399,0.00399,0.004986,0.003989,0.00399,0.0041888,570.681,552
7,A,400,400,(26 373),(373 26),0.004992,0.003987,0.003993,0.00399,0.004987,0.003989,0.003989,0.003993,0.004988,0.005984,0.0044892,639.368,553
7,A,400,400,(26 373),(373 373),0.002986,0.003141,0.003989,0.004845,0.004031,0.002983,0.003956,0.004987,0.004986,0.005016,0.004092,606.976,509
7,A,400,400,(26 26),(373 373),0.002991,0.002003,0.002983,0.001995,0.002992,0.002033,0.002954,0.001994,0.002237,0.001982,0.0024164,538.289,557
7,A,500,500,(33 33),(466 33),0.003989,0.00399,0.003989,0.00399,0.003989,0.003989,0.00399,0.003989,0.003994,0.003989,0.0039898,717.311,535
7,A,500,500,(33 466),(466 33),0.003977,0.004987,0.003989,0.004987,0.005984,0.00399,0.004986,0.003989,0.004989,0.003989,0.0045867,798.135,575
7,A,500,500,(33 466),(466 466),0.001985,0.002991,0.001995,0.001995,0.002992,0.002992,0.001995,0.001994,0.002997,0.002987,0.0024923,757.829,495
7,A,500,500,(33 33),(466 466),0.001993,0.001995,0.001995,0.002992,0.001994,0.002992,0.001995,0.001995,0.002992,0.001995,0.0022938,671.8,547
7,A,600,600,(40 40),(560 40),0.004091,0.003989,0.003989,0.004256,0.004986,0.002997,0.003989,0.005055,0.004003,0.003992,0.0041347,854.229,551
7,A,600,600,(40 560),(560 40),0.004986,0.005026,0.00399,0.005064,0.003987,0.003993,0.004988,0.004013,0.004961,0.003988,0.0044996,958.297,553
7,A,600,600,(40 560),(560 560),0.002992,0.002992,0.002992,0.001995,0.002992,0.002992,0.001995,0.003998,0.00398,0.00399,0.0030918,910.793,509
7,A,600,600,(40 40),(560 560),0.001996,0.002034,0.00296,0.003002,0.001977,0.002022,0.002002,0.002957,0.002005,0.001985,0.002294,806.726,557
7,A,1000,1000,(66 66),(933 66),0.002439,0.00202,0.002956,0.001994,0.002992,0.002992,0.001995,0.001995,0.002992,0.003083,0.0025458,1435.31,365
7,A,1000,1000,(66 933),(933 66),0.002038,0.002989,0.002952,0.002996,0.002986,0.003035,0.001994,0.002991,0.002993,0.002991,0.0027965,1608.05,390
7,A,1000,1000,(66 933),(933 933),0.000998,0.001994,0.000998,0.000997,0.001994,0.000998,0.000997,0.001995,0.001994,0.000998,0.0013963,1469.11,392
7,A,1000,1000,(66 66),(933 933),0.002997,0.003024,0.002957,0.001995,0.003017,0.002985,0.002972,0.002992,0.003002,0.002983,0.0028924,1345.01,597
7,A,1500,1500,(100 100),(1400 100),0.001995,0.001993,0.002992,0.001995,0.001994,0.002992,0.001995,0.001997,0.00299,0.001994,0.0022937,2151.19,376
7,A,1500,1500,(100 1400),(1400 100),0.003988,0.00399,0.00399,0.003367,0.002993,0.002991,0.001997,0.00299,0.002996,0.001991,0.0031293,2411.36,392
7,A,1500,1500,(100 1400),(1400 1400),0.001995,0.001992,0.001993,0.001995,0.001996,0.000996,0.001995,0.001994,0.001995,0.001994,0.0018945,2204,400
7,A,1500,1500,(100 100),(1400 1400),0.001996,0.001996,0.001994,0.001995,0.001994,0.002996,0.001989,0.001995,0.002992,0.002992,0.0022939,1943.84,488
7,A,3000,3000,(200 200),(2800 200),0.00303,0.001993,0.002991,0.001995,0.001958,0.002991,0.002035,0.00299,0.002995,0.001954,0.0024932,4302.37,377
7,A,3000,3000,(200 2800),(2800 200),0.002991,0.003034,0.002954,0.002989,0.001995,0.002992,0.002993,0.002991,0.001996,0.002991,0.0027926,4822.71,403
7,A,3000,3000,(200 2800),(2800 2800),0.001995,0.001996,0.001035,0.00197,0.001015,0.001994,0.001002,0.000992,0.000997,0.001995,0.0014991,4408.01,391
7,A,3000,3000,(200 200),(2800 2800),0.003033,0.002988,0.002953,0.002041,0.003944,0.002992,0.002995,0.002989,0.001995,0.002992,0.0028922,4033.63,599
7,B,100,100,(6 6),(93 6),0.009973,0.010971,0.009974,0.009974,0.010971,0.012965,0.009973,0.011998,0.010972,0.011055,0.0108826,122.913,1803
7,B,100,100,(6 93),(93 6),0.029955,0.02793,0.026982,0.025011,0.026252,0.025928,0.027959,0.026894,0.027942,0.031,0.0275853,141.883,3063
7,B,100,100,(6 93),(93 93),0.009049,0.008949,0.009004,0.007951,0.007978,0.008976,0.008018,0.007975,0.008987,0.007976,0.0084863,92.1109,1342
7,B,100,100,(6 6),(93 93),0.01299,0.009974,0.009984,0.009972,0.008974,0.00997,0.008985,0.009935,0.009012,0.010969,0.0100765,135.262,1677
7,B,200,200,(13 13),(186 13),0.009374,0.006976,0.008975,0.006997,0.007941,0.007977,0.007977,0.007023,0.007938,0.008019,0.0079197,319.815,1077
7,B,200,200,(13 186),(186 13),0.01097,0.008982,0.008315,0.008981,0.010971,0.009974,0.00898,0.008987,0.009976,0.00898,0.0095116,361.87,1126
7,B,200,200,(13 186),(186 186),0.003969,0.003989,0.003989,0.003028,0.004953,0.004025,0.002993,0.004979,0.003959,0.003989,0.0039873,303.551,649
7,B,200,200,(13 13),(186 186),0.002992,0.003989,0.002992,0.002992,0.004988,0.002991,0.003989,0.003988,0.002993,0.002993,0.0034907,261.364,753
7,B,400,400,(26 26),(373 26),0.006981,0.009974,0.01097,0.011895,0.01198,0.011967,0.012955,0.008977,0.012004,0.011931,0.0109634,645.878,996
7,B,400,400,(26 373),(373 26),0.007981,0.008016,0.007981,0.007976,0.007977,0.008942,0.007019,0.008976,0.008937,0.008005,0.008181,729.205,1107
7,B,400,400,(26 373),(373 373),0.004985,0.006026,0.004944,0.003988,0.003989,0.002993,0.003991,0.002991,0.00399,0.002991,0.0040888,615.541,565
7,B,400,400,(26 26),(373 373),0.002993,0.00399,0.003989,0.002992,0.003989,0.00399,0.00399,0.00303,0.003989,0.003977,0.0036929,541.608,688
7,B,500,500,(33 33),(466 33),0.006982,0.005986,0.006979,0.005985,0.009016,0.009973,0.006986,0.006963,0.00599,0.006952,0.0071812,806.595,890
7,B,500,500,(33 466),(466 33),0.007979,0.006981,0.006981,0.006983,0.007021,0.007938,0.006979,0.008018,0.007943,0.008973,0.0075796,929.528,954
7,B,500,500,(33 466),(466 466),0.001996,0.002992,0.003008,0.002975,0.003008,0.002979,0.002989,0.002993,0.001994,0.002992,0.0027926,773.948,515
7,B,500,500,(33 33),(466 466),0.002993,0.003989,0.002991,0.002993,0.003989,0.002992,0.002992,0.002992,0.002993,0.002991,0.0031915,675.949,590
7,B,600,600,(40 40),(560 40),0.005984,0.006983,0.005984,0.005983,0.005984,0.005985,0.005984,0.007978,0.008016,0.009936,0.0068817,968.206,854
7,B,600,600,(40 560),(560 40),0.008971,0.008975,0.008976,0.009973,0.009974,0.009973,0.009973,0.006982,0.007977,0.007985,0.0089759,1116.56,872
7,B,600,600,(40 560),(560 560),0.00399,0.002991,0.002992,0.002993,0.003989,0.002992,0.003989,0.002992,0.002993,0.003988,0.0033909,930.136,546
7,B,600,600,(40 40),(560 560),0.002992,0.004003,0.004973,0.00399,0.003988,0.003989,0.003991,0.003989,0.008977,0.004986,0.0045878,811.705,553
7,B,1000,1000,(66 66),(933 66),0.005985,0.005983,0.006982,0.007977,0.01097,0.008976,0.007993,0.006983,0.00697,0.005979,0.0074798,1612.93,838
7,B,1000,1000,(66 933),(933 66),0.007975,0.007979,0.007978,0.007979,0.006981,0.007978,0.007981,0.007977,0.006982,0.007978,0.0077788,1859.48,914
7,B,1000,1000,(66 933),(933 933),0.003988,0.002993,0.003989,0.002993,0.002991,0.002997,0.003985,0.002992,0.00299,0.004988,0.0034906,1550,550
7,B,1000,1000,(66 66),(933 933),0.002991,0.003995,0.003983,0.002993,0.002991,0.00399,0.003001,0.00398,0.002992,0.002992,0.0033908,1341.09,594
7,B,1500,1500,(100 100),(1400 100),0.006945,0.005983,0.005983,0.006981,0.005984,0.006987,0.008972,0.006982,0.005984,0.005983,0.0066784,2444.65,824
7,B,1500,1500,(100 1400),(1400 100),0.007969,0.006983,0.006981,0.008975,0.006983,0.007979,0.006981,0.006982,0.00698,0.006982,0.0073795,2759.72,854
7,B,1500,1500,(100 1400),(1400 1400),0.003989,0.001996,0.003,0.002986,0.002988,0.003002,0.00398,0.002992,0.002992,0.002992,0.0030917,2325.34,483
7,B,1500,1500,(100 100),(1400 1400),0.003992,0.004982,0.004989,0.003988,0.004986,0.004987,0.005984,0.004987,0.003989,0.003989,0.0046873,2029.26,602
7,B,3000,3000,(200 200),(2800 200),0.005984,0.005984,0.005984,0.005986,0.006979,0.004989,0.005982,0.006981,0.005984,0.005984,0.0060837,4889.3,822
7,B,3000,3000,(200 2800),(2800 200),0.006981,0.006983,0.006979,0.006981,0.006982,0.006984,0.006979,0.008975,0.009974,0.007978,0.0075796,5519.44,859
7,B,3000,3000,(200 2800),(2800 2800),0.001995,0.002992,0.003989,0.001995,0.002992,0.001994,0.002993,0.002991,0.002992,0.001997,0.002693,4715.25,502
7,B,3000,3000,(200 200),(2800 2800),0.003991,0.002989,0.003994,0.003985,0.002992,0.003989,0.002992,0.00399,0.004987,0.003989,0.0037898,4058.52,623
