Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
6,A,200,200,(13.3333 186.667),(186.667 13.3333),0.001024,0.001956,0.002038,0.001991,0.001,0.001952,0.00204,0.000957,0.002033,0.001979,0.001697,778.767,288
6,A,200,200,(13.3333 186.667),(186.667 186.667),0.001978,0.00199,0.001993,0.001059,0.00197,0.000999,0.002,0.000989,0.001962,0.001033,0.0015973,624.285,309
6,A,200,200,(13.3333 13.3333),(186.667 186.667),0.00104,0.000994,0.002,0.000954,0.001037,0.000997,0.001,0.001001,0.001962,0.001991,0.0012976,728.528,289
6,A,400,400,(26.6667 26.6667),(373.333 26.6667),0.00104,0.000999,0.000995,0.001002,0.000993,0.000997,0.001951,0.000999,0.000996,0.002036,0.0012008,1215.67,228
6,A,400,400,(26.6667 373.333),(373.333 26.6667),0.001981,0.00402,0.002964,0.002991,0.000995,0.003001,0.002985,0.001995,0.002991,0.002993,0.0026916,1562.91,271
6,A,400,400,(26.6667 373.333),(373.333 373.333),0.001991,0.001994,0.00399,0.005984,0.002991,0.001996,0.002991,0.002993,0.001993,0.002992,0.0029915,1250.14,303
6,A,400,400,(26.6667 26.6667),(373.333 373.333),0.002991,0.002992,0.002992,0.007999,0.004982,0.003974,0.003995,0.003984,0.005985,0.00399,0.0043884,1458.63,360
6,A,500,500,(33.3333 33.3333),(466.667 33.3333),0.001996,0.000997,0.001,0.000995,0.001994,0.000997,0.001002,0.000994,0.001994,0.000997,0.0012966,1519.58,228
6,A,500,500,(33.3333 466.667),(466.667 33.3333),0.002035,0.000998,0.001995,0.000987,0.002004,0.000998,0.001993,0.000997,0.001999,0.001039,0.0015045,1953.64,271
6,A,500,500,(33.3333 466.667),(466.667 466.667),0.002033,0.001588,0.000995,0.001003,0.000994,0.001993,0.000999,0.001953,0.001982,0.001972,0.0015512,1562.68,303
6,A,500,500,(33.3333 33.3333),(466.667 466.667),0.002992,0.002289,0.001986,0.001993,0.001996,0.001993,0.002999,0.001991,0.001993,0.001995,0.0022227,1823.29,360
6,A,600,600,(40 40),(560 40),0.001983,0.001995,0.001005,0.002019,0.000964,0.000997,0.001001,0.001992,0.000997,0.000997,0.001395,1823.5,228
6,A,600,600,(40 560),(560 40),0.001996,0.002991,0.001996,0.002025,0.000968,0.001993,0.002996,0.00199,0.001997,0.001993,0.0020945,2344.37,271
6,A,600,600,(40 560),(560 560),0.001998,0.000997,0.001995,0.001994,0.001994,0.001993,0.001995,0.001994,0.002032,0.000992,0.0017984,1875.22,303
6,A,600,600,(40 40),(560 560),0.002994,0.00199,0.002995,0.001993,0.002022,0.003964,0.002989,0.002994,0.003988,0.002993,0.0028922,2187.95,360
6,A,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.000997,0.001033,0.000961,0.002031,0.000962,0.000997,0.000998,0.001031,0.001014,0.001986,0.001201,3039.17,228
6,A,1000,1000,(66.6667 933.333),(933.333 66.6667),0.001993,0.000998,0.001996,0.001993,0.000997,0.001995,0.001994,0.001996,0.003002,0.000986,0.001795,3907.28,271
6,A,1000,1000,(66.6667 933.333),(933.333 933.333),0.00097,0.001992,0.001996,0.000999,0.001993,0.000998,0.001993,0.002994,0.001994,0.000996,0.0016925,3125.36,303
6,A,1000,1000,(66.6667 66.6667),(933.333 933.333),0.00196,0.001995,0.001994,0.001998,0.001993,0.001996,0.001992,0.001995,0.001995,0.001994,0.0019912,3646.58,360
